source_db_path,target_db_path,output_path,comparison_number,status,match_count,error_message,duration_seconds,peak_memory_mb,early_escape_detected
./ngrams/source/388_الخطابي_غريب_الحديث_copy1.db,./ngrams/target/ق 4_محمد_بن_جرير_نوادر_المعجزات_copy1.db,./output/matches_388_الخطابي_غريب_الحديث_copy1_ق 4_محمد_بن_جرير_نوادر_المعجزات_copy1.jsonl,184,pending,,,,,
./ngrams/source/388_الخطابي_غريب_الحديث_copy1.db,./ngrams/target/ق 5_الحلواني_نزهة_الناظر_وتنبيه_الخاطر_copy1.db,./output/matches_388_الخطابي_غريب_الحديث_copy1_ق 5_الحلواني_نزهة_الناظر_وتنبيه_الخاطر_copy1.jsonl,185,pending,,,,,
./ngrams/source/388_الخطابي_غريب_الحديث_copy1.db,./ngrams/target/ق 6_عبد_الوهاب_شرح_كلمات_أمير_المؤمنين_علي_copy1.db,./output/matches_388_الخطابي_غريب_الحديث_copy1_ق 6_عبد_الوهاب_شرح_كلمات_أمير_المؤمنين_علي_copy1.jsonl,186,pending,,,,,
./ngrams/source/388_الخطابي_غريب_الحديث_copy1.db,./ngrams/target/ق 6_علي_بن_محمد_عيون_الحكم_والمواعظ_copy1.db,./output/matches_388_الخطابي_غريب_الحديث_copy1_ق 6_علي_بن_محمد_عيون_الحكم_والمواعظ_copy1.jsonl,187,pending,,,,,
./ngrams/source/388_الخطابي_غريب_الحديث_copy1.db,./ngrams/target/ق 6_قطب_الدين_البيهقي_إصباح_الشيعة_بمصباح_الشريعة_copy1.db,./output/matches_388_الخطابي_غريب_الحديث_copy1_ق 6_قطب_الدين_البيهقي_إصباح_الشيعة_بمصباح_الشريعة_copy1.jsonl,188,pending,,,,,
./ngrams/source/388_الخطابي_غريب_الحديث_copy1.db,./ngrams/target/ق 7_علي_الطبرسي_مشكاة_الأنوار_copy1.db,./output/matches_388_الخطابي_غريب_الحديث_copy1_ق 7_علي_الطبرسي_مشكاة_الأنوار_copy1.jsonl,189,pending,,,,,
./ngrams/source/388_الخطابي_غريب_الحديث_copy1.db,./ngrams/target/ن329_علي_بن_إبراهيم_تفسير_القمي_copy1.db,./output/matches_388_الخطابي_غريب_الحديث_copy1_ن329_علي_بن_إبراهيم_تفسير_القمي_copy1.jsonl,190,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/148_أبو_حمزة_الثمالي_تفسير_أبي_حمزة_الثمالي_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_148_أبو_حمزة_الثمالي_تفسير_أبي_حمزة_الثمالي_copy1.jsonl,191,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/260_المنسوب_إلى_الإمام_تفسير_الإمام_العسكري_(ع)_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_260_المنسوب_إلى_الإمام_تفسير_الإمام_العسكري_(ع)_copy1.jsonl,192,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/274_أحمد_بن_محمد_المحاسن_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_274_أحمد_بن_محمد_المحاسن_copy1.jsonl,193,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/290_محمد_بن_الحسن_بصائر_الدرجات_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_290_محمد_بن_الحسن_بصائر_الدرجات_copy1.jsonl,194,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/300_الحميري_القمي_قرب_الاسناد_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_300_الحميري_القمي_قرب_الاسناد_copy1.jsonl,195,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/320_محمد_بن_مسعود_تفسير_العياشي_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_320_محمد_بن_مسعود_تفسير_العياشي_copy1.jsonl,196,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/329_الشيخ_الكليني_الكافي_copy1.db,./output/matches_329_الشيخ_الكليني_الكافي_copy1_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.jsonl,197,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_الأمالي_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_الأمالي_copy1.jsonl,198,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_الخصال_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_الخصال_copy1.jsonl,199,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_المقنع_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_المقنع_copy1.jsonl,200,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_الهداية_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_الهداية_copy1.jsonl,201,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_علل_الشرائع_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_علل_الشرائع_copy1.jsonl,202,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_عيون_أخبار_الرضا_(ع)_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_عيون_أخبار_الرضا_(ع)_copy1.jsonl,203,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_معاني_الأخبار_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_معاني_الأخبار_copy1.jsonl,204,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_من_لا_يحضره_الفقيه_copy1.db,./output/matches_381_الشيخ_الصدوق_من_لا_يحضره_الفقيه_copy1_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.jsonl,205,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/40_خطب_الإمام_علي_نهج_البلاغة_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_40_خطب_الإمام_علي_نهج_البلاغة_copy1.jsonl,206,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/413_الشيخ_المفيد_الأمالي_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_413_الشيخ_المفيد_الأمالي_copy1.jsonl,207,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/413_الشيخ_المفيد_الاختصاص_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_413_الشيخ_المفيد_الاختصاص_copy1.jsonl,208,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/436_السيد_المرتضى_الذريعة_(أصول_فقه)_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_436_السيد_المرتضى_الذريعة_(أصول_فقه)_copy1.jsonl,209,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_الاستبصار_copy1.db,./output/matches_460_الشيخ_الطوسي_الاستبصار_copy1_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.jsonl,210,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_التبيان_copy1.db,./output/matches_460_الشيخ_الطوسي_التبيان_copy1_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.jsonl,211,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_تهذيب_الأحكام_copy1.db,./output/matches_460_الشيخ_الطوسي_تهذيب_الأحكام_copy1_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.jsonl,212,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_عدة_الأصول_(ط.ق)_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_460_الشيخ_الطوسي_عدة_الأصول_(ط.ق)_copy1.jsonl,213,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 1_تحقيق_محمد_باقر_كتاب_سليم_بن_قيس_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 1_تحقيق_محمد_باقر_كتاب_سليم_بن_قيس_copy1.jsonl,214,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 2-3_رواية_كبار_المحدثين_تاريخ_أهل_البيت_(ع)_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 2-3_رواية_كبار_المحدثين_تاريخ_أهل_البيت_(ع)_copy1.jsonl,215,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 2_ابن_الإمام_جعفر_مسائل_علي_بن_جعفر_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 2_ابن_الإمام_جعفر_مسائل_علي_بن_جعفر_copy1.jsonl,216,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 2_عدة_محدثين_الأصول_الستة_عشر_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 2_عدة_محدثين_الأصول_الستة_عشر_copy1.jsonl,217,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 3_مؤلف_مجهول_أخبار_الدولة_العباسية_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 3_مؤلف_مجهول_أخبار_الدولة_العباسية_copy1.jsonl,218,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 4_ابن_شعبة_الحراني_تحف_العقول_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 4_ابن_شعبة_الحراني_تحف_العقول_copy1.jsonl,219,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 4_محمد_بن_جرير_المسترشد_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 4_محمد_بن_جرير_المسترشد_copy1.jsonl,220,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 4_محمد_بن_جرير_دلائل_الامامة_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 4_محمد_بن_جرير_دلائل_الامامة_copy1.jsonl,221,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 4_محمد_بن_جرير_نوادر_المعجزات_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 4_محمد_بن_جرير_نوادر_المعجزات_copy1.jsonl,222,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 5_الحلواني_نزهة_الناظر_وتنبيه_الخاطر_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 5_الحلواني_نزهة_الناظر_وتنبيه_الخاطر_copy1.jsonl,223,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 6_عبد_الوهاب_شرح_كلمات_أمير_المؤمنين_علي_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 6_عبد_الوهاب_شرح_كلمات_أمير_المؤمنين_علي_copy1.jsonl,224,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 6_علي_بن_محمد_عيون_الحكم_والمواعظ_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 6_علي_بن_محمد_عيون_الحكم_والمواعظ_copy1.jsonl,225,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 6_قطب_الدين_البيهقي_إصباح_الشيعة_بمصباح_الشريعة_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 6_قطب_الدين_البيهقي_إصباح_الشيعة_بمصباح_الشريعة_copy1.jsonl,226,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ق 7_علي_الطبرسي_مشكاة_الأنوار_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ق 7_علي_الطبرسي_مشكاة_الأنوار_copy1.jsonl,227,pending,,,,,
./ngrams/source/538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1.db,./ngrams/target/ن329_علي_بن_إبراهيم_تفسير_القمي_copy1.db,./output/matches_538_جار_الله_الزمخشري_الفايق_في_غريب_الحديث_copy1_ن329_علي_بن_إبراهيم_تفسير_القمي_copy1.jsonl,228,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/148_أبو_حمزة_الثمالي_تفسير_أبي_حمزة_الثمالي_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_148_أبو_حمزة_الثمالي_تفسير_أبي_حمزة_الثمالي_copy1.jsonl,229,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/260_المنسوب_إلى_الإمام_تفسير_الإمام_العسكري_(ع)_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_260_المنسوب_إلى_الإمام_تفسير_الإمام_العسكري_(ع)_copy1.jsonl,230,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/274_أحمد_بن_محمد_المحاسن_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_274_أحمد_بن_محمد_المحاسن_copy1.jsonl,231,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/290_محمد_بن_الحسن_بصائر_الدرجات_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_290_محمد_بن_الحسن_بصائر_الدرجات_copy1.jsonl,232,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/300_الحميري_القمي_قرب_الاسناد_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_300_الحميري_القمي_قرب_الاسناد_copy1.jsonl,233,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/320_محمد_بن_مسعود_تفسير_العياشي_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_320_محمد_بن_مسعود_تفسير_العياشي_copy1.jsonl,234,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/329_الشيخ_الكليني_الكافي_copy1.db,./output/matches_329_الشيخ_الكليني_الكافي_copy1_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.jsonl,235,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_الأمالي_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_الأمالي_copy1.jsonl,236,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_الخصال_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_الخصال_copy1.jsonl,237,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_المقنع_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_المقنع_copy1.jsonl,238,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_الهداية_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_الهداية_copy1.jsonl,239,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_علل_الشرائع_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_علل_الشرائع_copy1.jsonl,240,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_عيون_أخبار_الرضا_(ع)_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_عيون_أخبار_الرضا_(ع)_copy1.jsonl,241,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_معاني_الأخبار_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_معاني_الأخبار_copy1.jsonl,242,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_من_لا_يحضره_الفقيه_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_381_الشيخ_الصدوق_من_لا_يحضره_الفقيه_copy1.jsonl,243,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/40_خطب_الإمام_علي_نهج_البلاغة_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_40_خطب_الإمام_علي_نهج_البلاغة_copy1.jsonl,244,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/413_الشيخ_المفيد_الأمالي_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_413_الشيخ_المفيد_الأمالي_copy1.jsonl,245,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/413_الشيخ_المفيد_الاختصاص_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_413_الشيخ_المفيد_الاختصاص_copy1.jsonl,246,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/436_السيد_المرتضى_الذريعة_(أصول_فقه)_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_436_السيد_المرتضى_الذريعة_(أصول_فقه)_copy1.jsonl,247,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_الاستبصار_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_460_الشيخ_الطوسي_الاستبصار_copy1.jsonl,248,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_التبيان_copy1.db,./output/matches_460_الشيخ_الطوسي_التبيان_copy1_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.jsonl,249,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_تهذيب_الأحكام_copy1.db,./output/matches_460_الشيخ_الطوسي_تهذيب_الأحكام_copy1_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.jsonl,250,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_عدة_الأصول_(ط.ق)_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_460_الشيخ_الطوسي_عدة_الأصول_(ط.ق)_copy1.jsonl,251,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 1_تحقيق_محمد_باقر_كتاب_سليم_بن_قيس_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 1_تحقيق_محمد_باقر_كتاب_سليم_بن_قيس_copy1.jsonl,252,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 2-3_رواية_كبار_المحدثين_تاريخ_أهل_البيت_(ع)_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 2-3_رواية_كبار_المحدثين_تاريخ_أهل_البيت_(ع)_copy1.jsonl,253,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 2_ابن_الإمام_جعفر_مسائل_علي_بن_جعفر_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 2_ابن_الإمام_جعفر_مسائل_علي_بن_جعفر_copy1.jsonl,254,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 2_عدة_محدثين_الأصول_الستة_عشر_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 2_عدة_محدثين_الأصول_الستة_عشر_copy1.jsonl,255,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 3_مؤلف_مجهول_أخبار_الدولة_العباسية_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 3_مؤلف_مجهول_أخبار_الدولة_العباسية_copy1.jsonl,256,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 4_ابن_شعبة_الحراني_تحف_العقول_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 4_ابن_شعبة_الحراني_تحف_العقول_copy1.jsonl,257,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 4_محمد_بن_جرير_المسترشد_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 4_محمد_بن_جرير_المسترشد_copy1.jsonl,258,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 4_محمد_بن_جرير_دلائل_الامامة_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 4_محمد_بن_جرير_دلائل_الامامة_copy1.jsonl,259,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 4_محمد_بن_جرير_نوادر_المعجزات_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 4_محمد_بن_جرير_نوادر_المعجزات_copy1.jsonl,260,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 5_الحلواني_نزهة_الناظر_وتنبيه_الخاطر_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 5_الحلواني_نزهة_الناظر_وتنبيه_الخاطر_copy1.jsonl,261,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 6_عبد_الوهاب_شرح_كلمات_أمير_المؤمنين_علي_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 6_عبد_الوهاب_شرح_كلمات_أمير_المؤمنين_علي_copy1.jsonl,262,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 6_علي_بن_محمد_عيون_الحكم_والمواعظ_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 6_علي_بن_محمد_عيون_الحكم_والمواعظ_copy1.jsonl,263,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 6_قطب_الدين_البيهقي_إصباح_الشيعة_بمصباح_الشريعة_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 6_قطب_الدين_البيهقي_إصباح_الشيعة_بمصباح_الشريعة_copy1.jsonl,264,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ق 7_علي_الطبرسي_مشكاة_الأنوار_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ق 7_علي_الطبرسي_مشكاة_الأنوار_copy1.jsonl,265,pending,,,,,
./ngrams/source/606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1.db,./ngrams/target/ن329_علي_بن_إبراهيم_تفسير_القمي_copy1.db,./output/matches_606_ابن_الأثير_النهاية_في_غريب_الحديث_copy1_ن329_علي_بن_إبراهيم_تفسير_القمي_copy1.jsonl,266,pending,,,,,
